ID_TRANSCRIPT,ID_GENE,COSMIC_ID_TRANSCRIPT,GENOME_VERSION,ACCESSION,ACCESSION_VERSION,SOURCE,VERSION,IS_CANONICAL,ID_BIOTYPE,CCDS_ACCESSION,REF_SEQ,FLAGS
156208,187,598550,37,ENST00000598550,1,Ensembl,93,n,1,,,
167598,187,598820,37,ENST00000598820,1,Ensembl,93,n,1,,,
189951,187,599537,37,ENST00000599537,1,Ensembl,93,n,23,,,cds_end_NF
72054,188,578854,37,ENST00000578854,1,Ensembl,93,y,10,,,gencode_basic
107351,189,462960,37,ENST00000462960,2,Ensembl,93,y,19,,,gencode_basic
193108,190,521276,37,ENST00000521276,1,Ensembl,93,y,10,,,gencode_basic
147066,191,468495,37,ENST00000468495,1,Ensembl,93,n,40,,,
159596,191,430054,37,ENST00000430054,1,Ensembl,93,n,23,,,cds_start_NF
162232,191,66725,37,ENST00000369935,5,Ensembl,93,y,23,CCDS14743.1,NM_000513.2,gencode_basic
80968,192,604770,37,ENST00000604770,1,Ensembl,93,y,13,,,gencode_basic
915,193,600141,37,ENST00000600141,1,Ensembl,93,n,23,,,cds_end_NF
86024,193,600546,37,ENST00000600546,1,Ensembl,93,n,1,,,
190416,193,68349,37,ENST00000221797,4,Ensembl,93,y,23,CCDS33024.1,NM_013268.2,gencode_basic
195393,194,96135,37,ENST00000408965,3,Ensembl,93,y,23,CCDS6142.1,NM_005195.3,gencode_basic
66504,195,441973,37,ENST00000441973,1,Ensembl,93,y,13,,,gencode_basic
123533,196,527997,37,ENST00000527997,1,Ensembl,93,y,45,,,gencode_basic
4953,197,497388,37,ENST00000497388,1,Ensembl,93,n,1,,,
14692,197,490117,37,ENST00000490117,1,Ensembl,93,n,1,,,
43063,197,474254,37,ENST00000474254,1,Ensembl,93,n,1,,,
50696,197,473956,37,ENST00000473956,1,Ensembl,93,n,23,,,cds_end_NF
57463,197,59319,37,ENST00000222482,4,Ensembl,93,y,23,CCDS5818.1,NM_016352.3,gencode_basic
107150,197,488025,37,ENST00000488025,1,Ensembl,93,n,1,,,
126226,197,470542,37,ENST00000470542,1,Ensembl,93,n,14,,,
132785,197,445470,37,ENST00000445470,2,Ensembl,93,n,23,CCDS55163.1,NM_001163446.1,gencode_basic
145793,197,486598,37,ENST00000486598,1,Ensembl,93,n,23,,,cds_end_NF
153146,197,493259,37,ENST00000493259,1,Ensembl,93,n,23,,,gencode_basic
175380,197,492072,37,ENST00000492072,1,Ensembl,93,n,23,,,cds_end_NF
61351,198,434906,37,ENST00000434906,1,Ensembl,93,y,13,,,gencode_basic
116424,199,365120,37,ENST00000365120,1,Ensembl,93,y,19,,,gencode_basic
83318,200,450709,37,ENST00000450709,1,Ensembl,93,y,1,,,
190401,200,427831,37,ENST00000427831,1,Ensembl,93,n,29,,,gencode_basic
42084,201,456373,37,ENST00000456373,1,Ensembl,93,y,13,,,gencode_basic
16985,202,421056,37,ENST00000421056,2,Ensembl,93,n,1,,,
119744,202,65256,37,ENST00000291759,4,Ensembl,93,y,23,CCDS12890.1,NM_012276.3,gencode_basic
139056,202,595581,37,ENST00000595581,1,Ensembl,93,n,41,,,cds_start_NF
23794,203,530145,37,ENST00000530145,1,Ensembl,93,n,23,,,cds_end_NF
40675,203,526106,37,ENST00000526106,1,Ensembl,93,n,23,,,cds_start_NF
93815,203,533581,37,ENST00000533581,1,Ensembl,93,n,1,,,
115632,203,528449,37,ENST00000528449,1,Ensembl,93,n,40,,,
160193,203,398657,37,ENST00000398657,2,Ensembl,93,n,23,,,gencode_basic
174259,203,91414,37,ENST00000373736,2,Ensembl,93,y,23,CCDS339.2,NM_024522.2,gencode_basic
178256,203,54668,37,ENST00000263693,1,Ensembl,93,n,23,,,gencode_basic
172423,204,429853,37,ENST00000429853,1,Ensembl,93,y,29,,,gencode_basic
48522,205,577496,37,ENST00000577496,1,Ensembl,93,y,19,,,gencode_basic
138455,206,583933,37,ENST00000583933,1,Ensembl,93,y,19,,,gencode_basic
79724,207,558378,37,ENST00000558378,1,Ensembl,93,y,23,,,gencode_basic
107358,208,412652,37,ENST00000412652,1,Ensembl,93,y,45,,,gencode_basic
97539,209,515092,37,ENST00000515092,1,Ensembl,93,y,45,,,gencode_basic
57893,210,103079,37,ENST00000405485,1,Ensembl,93,n,23,,,gencode_basic
80731,210,465232,37,ENST00000465232,1,Ensembl,93,n,40,,,
85547,210,483755,37,ENST00000483755,1,Ensembl,93,n,40,,,
89583,210,496079,37,ENST00000496079,1,Ensembl,93,n,40,,,
102305,210,493461,37,ENST00000493461,1,Ensembl,93,n,1,,,
106130,210,60797,37,ENST00000368887,3,Ensembl,93,y,23,CCDS7633.1,NM_153336.2,gencode_basic
148266,210,483455,37,ENST00000483455,1,Ensembl,93,n,40,,,
148853,210,103080,37,ENST00000406217,2,Ensembl,93,n,23,,,cds_start_NF
172518,210,497219,37,ENST00000497219,1,Ensembl,93,n,40,,,
3310,211,462858,37,ENST00000462858,1,Ensembl,93,n,40,,,
18441,211,375044,37,ENST00000375044,1,Ensembl,93,n,23,,NM_001287212.1,gencode_basic
26739,211,54568,37,ENST00000247986,2,Ensembl,93,y,23,CCDS213.1,,gencode_basic
46911,211,400463,37,ENST00000400463,3,Ensembl,93,n,23,CCDS44079.1,NM_020816.2,gencode_basic
90297,211,493818,37,ENST00000493818,1,Ensembl,93,n,40,,,
105420,211,477167,37,ENST00000477167,1,Ensembl,93,n,40,,,
109603,211,490034,37,ENST00000490034,1,Ensembl,93,n,40,,,
148123,211,498225,37,ENST00000498225,1,Ensembl,93,n,40,,,
176977,211,463389,37,ENST00000463389,1,Ensembl,93,n,40,,,
95324,212,365225,37,ENST00000365225,1,Ensembl,93,y,32,,,gencode_basic
21501,213,509789,37,ENST00000509789,2,Ensembl,93,n,40,,,
76395,213,57970,37,ENST00000261811,4,Ensembl,93,y,23,CCDS4221.1,NM_032412.3,gencode_basic
97362,213,504227,37,ENST00000504227,1,Ensembl,93,n,40,,,
186044,213,509589,37,ENST00000509589,1,Ensembl,93,n,40,,,
64454,214,55138,37,ENST00000369308,3,Ensembl,93,y,23,CCDS915.1,NM_153713.2,gencode_basic
10021,215,362299,37,ENST00000362299,1,Ensembl,93,y,10,,,gencode_basic
40165,216,528255,37,ENST00000528255,1,Ensembl,93,y,13,,,gencode_basic
107502,217,430908,37,ENST00000430908,2,Ensembl,93,y,45,,,gencode_basic
152347,217,543512,37,ENST00000543512,1,Ensembl,93,n,45,,,
3129,218,410042,37,ENST00000410042,1,Ensembl,93,y,23,,,gencode_basic
99743,219,63267,37,ENST00000312511,3,Ensembl,93,y,23,CCDS10547.1,NM_002761.2,gencode_basic
104710,220,445733,37,ENST00000445733,1,Ensembl,93,y,29,,,gencode_basic
130821,221,448495,37,ENST00000448495,1,Ensembl,93,y,13,,,gencode_basic
7360,222,415623,37,ENST00000415623,1,Ensembl,93,y,13,,,gencode_basic
29809,223,489742,37,ENST00000489742,1,Ensembl,93,n,40,,,
41639,223,484408,37,ENST00000484408,1,Ensembl,93,n,40,,,
68718,223,432899,37,ENST00000432899,1,Ensembl,93,n,14,,,
78963,223,456319,37,ENST00000456319,1,Ensembl,93,n,23,,,cds_start_NF
80056,223,409563,37,ENST00000409563,1,Ensembl,93,n,23,,,gencode_basic
89117,223,460218,37,ENST00000460218,1,Ensembl,93,n,1,,,
95580,223,55922,37,ENST00000272298,7,Ensembl,93,y,23,CCDS1832.1,NM_001743.4,gencode_basic
187175,223,482532,37,ENST00000482532,1,Ensembl,93,n,1,,,
159357,224,433407,37,ENST00000433407,1,Ensembl,93,y,13,,,gencode_basic
37759,225,436877,37,ENST00000436877,2,Ensembl,93,y,29,,,gencode_basic
108842,226,597420,37,ENST00000597420,1,Ensembl,93,y,45,,,gencode_basic
1922,227,559789,37,ENST00000559789,1,Ensembl,93,n,23,,,"cds_start_NF,cds_end_NF"
4790,227,559525,37,ENST00000559525,1,Ensembl,93,n,23,,,"cds_start_NF,cds_end_NF"
45360,227,62792,37,ENST00000299155,5,Ensembl,93,y,23,CCDS9977.1,NM_030943.3,gencode_basic
52047,227,558590,37,ENST00000558590,1,Ensembl,93,n,1,,,
64212,227,559442,37,ENST00000559442,1,Ensembl,93,n,1,,,
106926,227,541086,37,ENST00000541086,1,Ensembl,93,n,1,,,
153784,227,559507,37,ENST00000559507,1,Ensembl,93,n,1,,,
139868,228,3725,37,ENST00000371116,2,Ensembl,93,y,23,CCDS624.1,NM_012183.2,gencode_basic
19868,229,482613,37,ENST00000482613,2,Ensembl,93,y,19,,,gencode_basic
1588,230,484236,37,ENST00000484236,1,Ensembl,93,n,40,,,
70108,230,466541,37,ENST00000466541,1,Ensembl,93,n,40,,,
81560,230,485780,37,ENST00000485780,1,Ensembl,93,n,40,,,
90146,230,490690,37,ENST00000490690,1,Ensembl,93,n,40,,,
98896,230,57415,37,ENST00000296043,6,Ensembl,93,y,23,CCDS3579.2,NM_020859.3,gencode_basic
118541,230,481002,37,ENST00000481002,1,Ensembl,93,n,40,,,
134342,230,486758,37,ENST00000486758,1,Ensembl,93,n,1,,,
161612,230,469923,37,ENST00000469923,1,Ensembl,93,n,40,,,
164355,230,497440,37,ENST00000497440,1,Ensembl,93,n,40,,,
176068,230,473602,37,ENST00000473602,1,Ensembl,93,n,40,,,
54503,231,74281,37,ENST00000374479,3,Ensembl,93,y,23,CCDS244.2,NM_000147.4,gencode_basic
101226,232,463445,37,ENST00000463445,1,Ensembl,93,y,13,,,gencode_basic
147084,233,432677,37,ENST00000432677,1,Ensembl,93,y,45,,,gencode_basic
22562,234,559747,37,ENST00000559747,1,Ensembl,93,y,13,,,gencode_basic
52370,235,423676,37,ENST00000423676,3,Ensembl,93,n,23,,,gencode_basic
141623,235,75032,37,ENST00000324290,5,Ensembl,93,y,23,CCDS42283.1,NM_001042685.1,gencode_basic
148352,235,581490,37,ENST00000581490,1,Ensembl,93,n,1,,,
147157,235,578481,37,ENST00000578481,1,Ensembl,93,n,14,,,
169977,235,578724,37,ENST00000578724,1,Ensembl,93,n,1,,,
180935,235,584703,37,ENST00000584703,1,Ensembl,93,n,14,,,cds_start_NF
57440,236,446396,37,ENST00000446396,1,Ensembl,93,y,13,,,gencode_basic
6438,237,339766,37,ENST00000339766,4,Ensembl,93,n,23,,,gencode_basic
170826,237,92514,37,ENST00000455827,1,Ensembl,93,y,23,CCDS44829.1,NM_001130711.1,gencode_basic
40658,238,549284,37,ENST00000549284,2,Ensembl,93,y,13,,,gencode_basic
135029,239,577873,37,ENST00000577873,1,Ensembl,93,y,47,,,gencode_basic
35630,240,439309,37,ENST00000439309,1,Ensembl,93,y,13,,,gencode_basic
21670,241,489857,37,ENST00000489857,1,Ensembl,93,n,23,,,cds_end_NF
61862,241,498347,37,ENST00000498347,1,Ensembl,93,n,23,,,cds_end_NF
77690,241,483787,37,ENST00000483787,1,Ensembl,93,n,23,,,cds_end_NF
111256,241,56806,37,ENST00000358781,2,Ensembl,93,y,23,CCDS2893.1,NM_138805.2,gencode_basic
151251,241,482623,37,ENST00000482623,1,Ensembl,93,n,14,,,
74376,242,603110,37,ENST00000603110,1,Ensembl,93,y,13,,,gencode_basic
49860,243,434960,37,ENST00000434960,2,Ensembl,93,y,13,,,gencode_basic
32069,244,502443,37,ENST00000502443,1,Ensembl,93,n,1,,,
40323,244,503060,37,ENST00000503060,1,Ensembl,93,n,14,,,
43094,244,5463,37,ENST00000441222,3,Ensembl,93,y,23,CCDS47053.1,NM_022832.3,gencode_basic
69343,244,512656,37,ENST00000512656,1,Ensembl,93,n,14,,,
82246,244,506707,37,ENST00000506707,1,Ensembl,93,n,40,,,
88681,244,107584,37,ENST00000508499,1,Ensembl,93,n,23,CCDS47054.1,NM_001134223.1,gencode_basic
165845,244,451218,37,ENST00000451218,2,Ensembl,93,n,23,,,gencode_basic
177343,244,514536,37,ENST00000514536,1,Ensembl,93,n,14,,,
182521,244,504078,37,ENST00000504078,1,Ensembl,93,n,40,,,
81364,245,453450,37,ENST00000453450,2,Ensembl,93,n,40,,,
96556,245,95280,37,ENST00000426426,1,Ensembl,93,y,23,CCDS44995.1,NM_001136534.1,gencode_basic
31780,246,587528,37,ENST00000587528,1,Ensembl,93,y,29,,,gencode_basic
185544,247,421426,37,ENST00000421426,1,Ensembl,93,y,13,,,gencode_basic
33804,248,572251,37,ENST00000572251,1,Ensembl,93,n,14,,,cds_start_NF
173755,248,7049,37,ENST00000321535,4,Ensembl,93,y,23,CCDS11082.1,NM_153230.2,gencode_basic
189315,248,575022,37,ENST00000575022,1,Ensembl,93,n,14,,,cds_start_NF
191448,249,552675,37,ENST00000552675,1,Ensembl,93,y,29,,,gencode_basic
14550,250,556982,37,ENST00000556982,1,Ensembl,93,n,1,,,
36816,250,555791,37,ENST00000555791,1,Ensembl,93,n,1,,,
36596,250,559326,37,ENST00000559326,1,Ensembl,93,n,1,,,
48549,250,555455,37,ENST00000555455,1,Ensembl,93,n,23,,,cds_start_NF
53060,250,557905,37,ENST00000557905,1,Ensembl,93,n,23,,,cds_end_NF
68871,250,67896,37,ENST00000394249,3,Ensembl,93,y,23,CCDS32334.1,NM_003981.3,gencode_basic
79977,250,560914,37,ENST00000560914,1,Ensembl,93,n,1,,,
88019,250,559828,37,ENST00000559828,1,Ensembl,93,n,23,,,"cds_start_NF,cds_end_NF"
99256,250,556972,37,ENST00000556972,2,Ensembl,93,n,23,,,cds_start_NF
110580,250,560605,37,ENST00000560605,1,Ensembl,93,n,1,,,
125285,250,557763,37,ENST00000557763,1,Ensembl,93,n,1,,,
131827,250,553494,37,ENST00000553494,1,Ensembl,93,n,1,,,
140562,250,556129,37,ENST00000556129,1,Ensembl,93,n,40,,,
144488,250,442656,37,ENST00000442656,2,Ensembl,93,n,23,CCDS45353.2,NM_001267580.1,gencode_basic
145262,250,361919,37,ENST00000361919,3,Ensembl,93,n,23,,NM_199413.2,gencode_basic
166524,250,361188,37,ENST00000361188,5,Ensembl,93,n,23,CCDS45352.1,,gencode_basic
171479,250,417173,37,ENST00000417173,2,Ensembl,93,n,1,,,
174863,250,555745,37,ENST00000555745,1,Ensembl,93,n,40,,,
196328,250,559811,37,ENST00000559811,1,Ensembl,93,n,23,,,cds_end_NF
196133,250,560423,37,ENST00000560423,1,Ensembl,93,n,23,,,cds_start_NF
193277,251,544195,37,ENST00000544195,1,Ensembl,93,y,29,,,gencode_basic
955,252,522304,37,ENST00000522304,1,Ensembl,93,n,23,,,cds_start_NF
16707,252,418794,37,ENST00000418794,1,Ensembl,93,n,14,,,
24813,252,523045,37,ENST00000523045,1,Ensembl,93,n,23,,,cds_end_NF
63407,252,518394,37,ENST00000518394,1,Ensembl,93,n,14,,,
104577,252,522048,37,ENST00000522048,1,Ensembl,93,n,1,,,
110185,252,420993,37,ENST00000420993,2,Ensembl,93,n,23,CCDS14094.2,NM_152299.3,gencode_basic
126068,252,395701,37,ENST00000395701,3,Ensembl,93,n,23,,,gencode_basic
132815,252,74557,37,ENST00000299821,11,Ensembl,93,y,23,CCDS54546.1,,gencode_basic
137638,252,96345,37,ENST00000395698,3,Ensembl,93,n,23,CCDS43038.1,NM_014551.4,gencode_basic
193900,252,520297,37,ENST00000520297,1,Ensembl,93,n,40,,,
68376,253,366421,37,ENST00000366421,3,Ensembl,93,y,49,,,gencode_basic
34929,254,573826,37,ENST00000573826,1,Ensembl,93,n,23,,,cds_end_NF
37450,254,572789,37,ENST00000572789,1,Ensembl,93,n,23,,,cds_end_NF
47586,254,574236,37,ENST00000574236,1,Ensembl,93,n,23,,,cds_end_NF
74070,254,576955,37,ENST00000576955,1,Ensembl,93,n,23,,,gencode_basic
98538,254,570899,37,ENST00000570899,1,Ensembl,93,n,23,,,cds_end_NF
117068,254,75019,37,ENST00000320316,3,Ensembl,93,y,23,CCDS42250.1,NM_024297.2,gencode_basic
128609,254,574407,37,ENST00000574407,1,Ensembl,93,n,23,,,cds_end_NF
179519,254,454255,37,ENST00000454255,2,Ensembl,93,n,23,CCDS67143.1,NM_001284518.1,gencode_basic
183651,254,574899,37,ENST00000574899,1,Ensembl,93,n,40,,,
189467,254,574323,37,ENST00000574323,1,Ensembl,93,n,23,,,cds_end_NF
191744,254,571362,37,ENST00000571362,1,Ensembl,93,n,23,CCDS67144.1,NM_001284517.1,gencode_basic
194295,254,570753,37,ENST00000570753,1,Ensembl,93,n,40,,,
8398,255,484379,37,ENST00000484379,1,Ensembl,93,n,40,,,
132632,255,367164,37,ENST00000367164,1,Ensembl,93,n,23,CCDS53463.1,NM_001193272.1,gencode_basic
148100,255,3393,37,ENST00000264515,6,Ensembl,93,y,23,CCDS30983.1,NM_005057.3,gencode_basic
33350,256,579783,37,ENST00000579783,1,Ensembl,93,y,10,,,gencode_basic
195696,257,446649,37,ENST00000446649,1,Ensembl,93,y,29,,,gencode_basic
62746,258,490897,37,ENST00000490897,1,Ensembl,93,n,45,,,
109700,258,494887,37,ENST00000494887,1,Ensembl,93,n,45,,,
118896,258,496891,37,ENST00000496891,1,Ensembl,93,n,45,,,
152750,258,481578,37,ENST00000481578,1,Ensembl,93,y,45,,,gencode_basic
180167,258,469060,37,ENST00000469060,1,Ensembl,93,n,45,,,
182214,258,493529,37,ENST00000493529,1,Ensembl,93,n,45,,,
188308,258,459923,37,ENST00000459923,1,Ensembl,93,n,45,,,
173458,259,363348,37,ENST00000363348,1,Ensembl,93,y,32,,,gencode_basic
97388,260,493372,37,ENST00000493372,1,Ensembl,93,n,40,,,
111975,260,237,37,ENST00000297293,5,Ensembl,93,y,23,CCDS5654.1,NM_014916.3,gencode_basic
27012,261,582367,37,ENST00000582367,1,Ensembl,93,y,3,,,gencode_basic
128316,262,539654,37,ENST00000539654,1,Ensembl,93,y,49,,,gencode_basic
165042,263,459137,37,ENST00000459137,1,Ensembl,93,y,9,,,gencode_basic
74733,264,569087,37,ENST00000569087,1,Ensembl,93,y,45,,,gencode_basic
69679,265,6749,37,ENST00000373426,3,Ensembl,93,y,23,CCDS2506.1,NM_019077.2,gencode_basic
117579,265,485022,37,ENST00000485022,1,Ensembl,93,n,23,,,cds_start_NF
95799,266,509283,37,ENST00000509283,1,Ensembl,93,y,29,,,gencode_basic
146307,267,570022,37,ENST00000570022,1,Ensembl,93,y,29,,,gencode_basic
79027,268,384275,37,ENST00000384275,1,Ensembl,93,y,9,,,gencode_basic
87429,269,60508,37,ENST00000358913,5,Ensembl,93,y,23,CCDS7275.1,NM_032578.3,gencode_basic
166750,269,103041,37,ENST00000354393,2,Ensembl,93,n,23,,,gencode_basic
174127,269,103042,37,ENST00000373675,3,Ensembl,93,n,23,,,gencode_basic
182896,269,103043,37,ENST00000540630,1,Ensembl,93,n,23,,,gencode_basic
85317,270,601627,37,ENST00000601627,1,Ensembl,93,y,14,,,gencode_basic
12906,271,514872,37,ENST00000514872,1,Ensembl,93,n,23,,,cds_end_NF
27384,271,513364,37,ENST00000513364,1,Ensembl,93,n,40,,,
44779,271,101949,37,ENST00000264868,5,Ensembl,93,n,23,,,gencode_basic
49014,271,513416,37,ENST00000513416,1,Ensembl,93,n,1,,,
73635,271,512286,37,ENST00000512286,1,Ensembl,93,n,1,,,
74436,271,502949,37,ENST00000502949,1,Ensembl,93,n,23,,,gencode_basic
84243,271,514321,37,ENST00000514321,1,Ensembl,93,n,23,,,cds_start_NF
88077,271,509290,37,ENST00000509290,1,Ensembl,93,n,1,,,
90274,271,81409,37,ENST00000399878,3,Ensembl,93,y,23,CCDS47037.1,NM_015187.3,gencode_basic
91449,271,510880,37,ENST00000510880,1,Ensembl,93,n,23,,,cds_end_NF
138925,271,513691,37,ENST00000513691,1,Ensembl,93,n,23,,,cds_end_NF
157617,271,507618,37,ENST00000507618,1,Ensembl,93,n,23,,,cds_start_NF
187523,271,510448,37,ENST00000510448,1,Ensembl,93,n,23,,,cds_start_NF
129529,272,516985,37,ENST00000516985,1,Ensembl,93,y,19,,,gencode_basic
193113,273,550979,37,ENST00000550979,1,Ensembl,93,y,13,,,gencode_basic
108841,274,523556,37,ENST00000523556,1,Ensembl,93,y,29,,,gencode_basic
163674,275,577797,37,ENST00000577797,1,Ensembl,93,y,23,,,gencode_basic
133234,276,535397,37,ENST00000535397,1,Ensembl,93,n,23,,NM_006704.3,gencode_basic
140136,276,95015,37,ENST00000343788,6,Ensembl,93,y,23,CCDS45050.1,NM_001130912.1,gencode_basic
172207,276,609175,37,ENST00000609175,1,Ensembl,93,n,1,,,
180770,276,483074,37,ENST00000483074,1,Ensembl,93,n,40,,,
182473,276,7060,37,ENST00000310528,8,Ensembl,93,n,23,CCDS9436.1,,gencode_basic
196085,277,551799,37,ENST00000551799,1,Ensembl,93,y,29,,,gencode_basic
55748,278,451142,37,ENST00000451142,2,Ensembl,93,n,45,,,
163996,278,443688,37,ENST00000443688,1,Ensembl,93,n,1,,,
193340,278,452643,37,ENST00000452643,1,Ensembl,93,y,45,,,gencode_basic
63777,279,551867,37,ENST00000551867,1,Ensembl,93,y,24,,,gencode_basic
15771,280,548440,37,ENST00000548440,1,Ensembl,93,n,1,,,
27345,280,343439,37,ENST00000343439,5,Ensembl,93,n,23,,,gencode_basic
46189,280,541068,37,ENST00000541068,2,Ensembl,93,n,23,,,cds_end_NF
48683,280,441143,37,ENST00000441143,1,Ensembl,93,n,23,,,"cds_start_NF,cds_end_NF"
56676,280,437839,37,ENST00000437839,1,Ensembl,93,n,23,,,cds_end_NF
73562,280,483316,37,ENST00000483316,1,Ensembl,93,n,40,,,
75103,280,552327,37,ENST00000552327,1,Ensembl,93,n,1,,,
91524,280,426648,37,ENST00000426648,1,Ensembl,93,n,23,,,"cds_start_NF,cds_end_NF"
89916,280,74320,37,ENST00000392783,2,Ensembl,93,y,23,CCDS2209.2,NM_013450.2,gencode_basic
104375,280,355831,37,ENST00000355831,2,Ensembl,93,n,23,,,gencode_basic
103663,280,294905,37,ENST00000294905,4,Ensembl,93,n,23,,,"cds_start_NF,cds_end_NF"
107681,280,392782,37,ENST00000392782,1,Ensembl,93,n,23,,,gencode_basic
119358,280,482501,37,ENST00000482501,1,Ensembl,93,n,40,,,
126382,280,472953,37,ENST00000472953,1,Ensembl,93,n,1,,,
130054,280,482503,37,ENST00000482503,1,Ensembl,93,n,40,,,
134794,280,467184,37,ENST00000467184,1,Ensembl,93,n,1,,,
166388,280,485917,37,ENST00000485917,1,Ensembl,93,n,40,,,
172717,280,551504,37,ENST00000551504,1,Ensembl,93,n,40,,,
173116,280,474437,37,ENST00000474437,1,Ensembl,93,n,40,,,
113624,281,362286,37,ENST00000362286,1,Ensembl,93,y,10,,,gencode_basic
6131,282,5286,37,ENST00000336429,2,Ensembl,93,n,23,CCDS11988.1,NM_001040147.2,gencode_basic
23188,282,425392,37,ENST00000425392,1,Ensembl,93,n,23,,,cds_end_NF
37457,282,431370,37,ENST00000431370,1,Ensembl,93,n,23,,,cds_end_NF
136203,282,398019,37,ENST00000398019,2,Ensembl,93,y,23,CCDS11988.1,NM_003784.3,gencode_basic
151227,282,447428,37,ENST00000447428,1,Ensembl,93,n,23,,,cds_end_NF
159753,282,540675,37,ENST00000540675,1,Ensembl,93,n,23,CCDS58633.1,NM_001261831.1,gencode_basic
194315,282,546027,37,ENST00000546027,1,Ensembl,93,n,23,CCDS11988.1,NM_001261830.1,gencode_basic
94028,283,517835,37,ENST00000517835,1,Ensembl,93,y,24,,,gencode_basic
115321,284,580962,37,ENST00000580962,1,Ensembl,93,y,29,,,gencode_basic
21211,285,319518,37,ENST00000319518,8,Ensembl,93,n,23,CCDS10981.1,NM_153636.2,gencode_basic
68572,285,568977,37,ENST00000568977,1,Ensembl,93,n,14,,,cds_start_NF
94390,285,63625,37,ENST00000268720,5,Ensembl,93,y,23,CCDS10980.1,NM_014427.4,gencode_basic
99553,285,526232,37,ENST00000526232,1,Ensembl,93,n,23,,,cds_start_NF
101408,285,532500,37,ENST00000532500,1,Ensembl,93,n,1,,,
102639,285,525982,37,ENST00000525982,1,Ensembl,93,n,14,,,
135397,285,529800,37,ENST00000529800,1,Ensembl,93,n,23,,,"cds_start_NF,cds_end_NF"
181059,285,564421,37,ENST00000564421,1,Ensembl,93,n,40,,,
192084,285,566398,37,ENST00000566398,1,Ensembl,93,n,40,,,
170259,286,608025,37,ENST00000608025,1,Ensembl,93,y,29,,,gencode_basic
98031,287,428311,37,ENST00000428311,1,Ensembl,93,y,23,,,gencode_basic
157924,288,363475,37,ENST00000363475,2,Ensembl,93,y,32,,,gencode_basic
100484,289,442276,37,ENST00000442276,1,Ensembl,93,y,13,,,gencode_basic
104450,290,578045,37,ENST00000578045,1,Ensembl,93,y,10,,,gencode_basic
180057,291,431580,37,ENST00000431580,1,Ensembl,93,y,24,,,gencode_basic
134704,292,515887,37,ENST00000515887,1,Ensembl,93,y,10,,,gencode_basic
13189,293,487368,37,ENST00000487368,1,Ensembl,93,n,40,,,
48496,293,471537,37,ENST00000471537,1,Ensembl,93,y,40,,,gencode_basic
62048,293,496604,37,ENST00000496604,1,Ensembl,93,n,40,,,
103469,294,563737,37,ENST00000563737,1,Ensembl,93,y,45,,,gencode_basic
171705,295,446730,37,ENST00000446730,2,Ensembl,93,y,29,,,gencode_basic
32601,296,410741,37,ENST00000410741,2,Ensembl,93,y,10,,,gencode_basic
164633,297,365305,37,ENST00000365305,1,Ensembl,93,y,27,,,gencode_basic
59827,298,605014,37,ENST00000605014,1,Ensembl,93,n,29,,,gencode_basic
77343,298,603771,37,ENST00000603771,1,Ensembl,93,n,29,,,gencode_basic
154680,298,605105,37,ENST00000605105,1,Ensembl,93,n,29,,,gencode_basic
187981,298,439539,37,ENST00000439539,3,Ensembl,93,y,29,,,gencode_basic
1621,299,554406,37,ENST00000554406,1,Ensembl,93,n,23,,,cds_end_NF
42857,299,554373,37,ENST00000554373,1,Ensembl,93,n,40,,,
45105,299,347758,37,ENST00000347758,2,Ensembl,93,n,23,,,gencode_basic
49032,299,554516,37,ENST00000554516,1,Ensembl,93,n,23,,,cds_end_NF
64695,299,556421,37,ENST00000556421,1,Ensembl,93,n,1,,,
65938,299,554063,37,ENST00000554063,1,Ensembl,93,n,1,,,
67782,299,554446,37,ENST00000554446,1,Ensembl,93,n,40,,,
75451,299,541587,37,ENST00000541587,1,Ensembl,93,n,23,CCDS9580.1,NM_017815.2,gencode_basic
84457,299,553420,37,ENST00000553420,1,Ensembl,93,n,23,,,cds_start_NF
104699,299,490506,37,ENST00000490506,1,Ensembl,93,n,23,,,gencode_basic
120254,299,555040,37,ENST00000555040,1,Ensembl,93,n,23,,,cds_end_NF
126813,299,555986,37,ENST00000555986,1,Ensembl,93,n,23,CCDS53886.1,,gencode_basic
140336,299,342454,37,ENST00000342454,8,Ensembl,93,n,23,CCDS53886.1,NM_001166270.1,gencode_basic
148144,299,556915,37,ENST00000556915,1,Ensembl,93,n,23,,,cds_end_NF
150485,299,62463,37,ENST00000206474,7,Ensembl,93,y,23,CCDS9580.1,,gencode_basic
162266,299,397409,37,ENST00000397409,4,Ensembl,93,n,23,,,gencode_basic
163667,299,555367,37,ENST00000555367,1,Ensembl,93,n,23,CCDS53886.1,,gencode_basic
162822,299,554651,37,ENST00000554651,1,Ensembl,93,n,40,,,
166504,299,553859,37,ENST00000553859,1,Ensembl,93,n,14,,,cds_start_NF
176529,299,554349,37,ENST00000554349,1,Ensembl,93,n,40,,,
189936,299,557591,37,ENST00000557591,1,Ensembl,93,n,23,,,cds_end_NF
194093,299,553794,37,ENST00000553794,1,Ensembl,93,n,40,,,
753,300,605980,37,ENST00000605980,1,Ensembl,93,y,29,,,gencode_basic
96755,301,592070,37,ENST00000592070,1,Ensembl,93,y,45,,,gencode_basic
100419,301,434384,37,ENST00000434384,1,Ensembl,93,n,45,,,
